,Unnamed: 0,attraction,주소,위도,경도,tag
95,95,창경궁 명정전,서울특별시 종로구 창경궁로 185(와룡동),37.5776782272,126.9938554166,#가족과함께#관광지#아이와함께#역사공부#역사관광지#역사를품은곳#역사문화관광#역사문화재#역사속으로#역사여행#역사유적#역사이야기#역사탐방#역사탐험
96,96,150년 수령 느티나무,서울특별시 양천구 목4동 760-28,37.5376861919,126.8687929466,#관광지#느티나무#수호신#양천구#역사속으로#역사이야기#자연여행#자연좋은곳#자연풍경
97,97,노들섬,서울특별시 용산구 양녕로 445,37.5177178854,126.9580520415,#가족과함께#관광지#노들섬#도심속의섬#복합문화시설#아이와함께#연인과함께#친구와함께
98,98,청와대,서울특별시 종로구 청와대로 1 청와대,37.5839799278,126.9746792089,#가족과함께#관광지#교육여행#대통령#도심여행#아이와함께#역사공부#역사이야기#이색체험#청와대#청와대미술품#청와대사랑채#청와대앞길
99,99,경운동민병옥가옥,서울특별시 종로구 인사동10길 23-9(경운동),37.5747089831,126.9858034574,#개량한옥#관광지#민병옥#역사#역사가옥#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사유적#역사유적지#역사이야기#역사탐방#역사탐험#한옥의변천
100,100,기억의 터(일본군 위안부),서울특별시 중구 퇴계로26가길 6(예장동),37.5591608706,126.9902812673,#가족과함께#관광지#교육여행#아이와함께#역사공부#역사관광지#역사교육#역사속#역사속으로#역사이야기#역사탐방#역사탐험#이색체험#체험교육
101,101,채석장 전망대,서울특별시 종로구 창신동(창신동),37.576359272,127.012553751,#가족과함께#경치여행#경치좋은곳#관광지#서울야경#아이와함께#역사공부#역사속#역사속으로#역사여행#역사유적#역사이야기#역사탐방#역사탐험#채석장#카페낙타
102,102,안녕인사동,서울특별시 종로구 인사동길 49,37.5744839692,126.9835620013,#가족과함께#관광지#문화공간#연인과함께#열린문화공간#이색체험#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
103,103,이대거리,서울특별시 서대문구 대현동(대현동),37.5579323782,126.9424606606,#관광지#남녀노소#맛집탐방#문화공간#쇼핑거리#숨은맛집#연인과함께#이대역#이색거리#친구와함께
104,104,물빛광장,서울특별시 영등포구 여의도동 84-9,37.5313018929,126.9286987769,#가족나들이장소#관광지#물빛광장#분수#분수공원#한강공원#한강조망공원
105,105,역삼동성당,서울특별시 강남구 언주로85길 23-11(역삼동),37.5005436041,127.0418004571,#강남가톨릭문화원#관광지#성당결혼식#성당예식#역삼동성당
106,106,성북동성당,서울특별시 성북구 선잠로 28(성북동),37.5953679148,126.9981767437,#관광지#서울성북동성당#성당#성북동가볼만한곳#성북동나들이#성북동산책#성북동성당#아룸다운성당#혜화동성당
107,107,순교성지새남터기념성당,서울특별시 용산구 이촌로 80-8(이촌동),37.5251836679,126.9570963627,#관광지#기념성당#새남터#성지순례#순교성지#순교성지새남터기념성당#순교자기념관#순교지#천주교박해#천주교성지
108,108,불암산나비정원,서울특별시 노원구 한글비석로12길 51-27(중계동),37.6555346269,127.0806480674,#곤충학습관#관광지#나비공원#나비정원#노원둘레길#노원산책#불암산#불암산나비정원#불암산전망대#자연생태관찰#철쭉동산
109,109,은평구생활체육광장,서울특별시 은평구 증산로5길 35-27(증산동),37.5844313697,126.9030357286,#관광지#은평구 농구장#은평구 산책#은평구 체육공원#은평구 축구장#은평구 풋살장#은평구생활체육광장
110,110,거북선나루터,서울특별시 용산구 이촌동 302-183,37.5182707714,126.9676539295,#거북선나루터#관광지#이촌한강공원#한강거북선나루터#한강도하체험장#한강야경
111,111,양재근린공원,서울특별시 서초구 동산로 35(양재동),37.4719469357,127.0424456515,#관광지#서울시민리그#서초구농구장#서초구운동장#서초근린공원#양재근린공원#양재근린공원자전거대여소#풋살리그
112,112,허브천문공원,서울특별시 강동구 둔촌동 산86(둔촌동),37.5373496895,127.1542252927,#강동구가볼만한곳#강동구공원#강동구산책공원#강동구천문공원#견우직녀별자리#관광지#데이트코스#별자리공원#별자리전망대#별자리천문대#별자리체험#아이와함께가볼만한곳#체험학습장소#허브천문공원
113,113,서리풀공원,서울특별시 서초구 서초동 1005-6,37.4890775675,127.0027210052,#관광지#방배근린공원#서리풀공원#서리풀나들길#서초구근린공원
114,114,선바위(선암),서울특별시 종로구 통일로18가길 26(무악동),37.5789274555,126.9589446749,#관광지#서울시문화재#서울시민속문화재#선바위#선암#인왕산#인왕산선바위#인왕산선암#종로구선바위
115,115,여의도공원 문화의마당,서울특별시 영등포구 여의공원로 68(여의도동),37.5268606279,126.9222994855,#가을단풍길#관광지#문화의마당#여의공원로#여의도공원#여의도공원문화의마당#여의도광장#여의도나들길#여의도문화의마당#여의도산책로
116,116,아차산 고구려정,서울특별시 광진구 구의동 3,37.5537384844,127.1005658211,#관광지#등산#서울_여행지_추천#서울가볼만한곳#서울권#아차산#해맞이
117,117,관음사국기봉,서울특별시 관악구 남현동 산 62-1,37.4674073967,126.9767878655,#관광지#관악산#등산#서울_여행지_추천#서울가볼만한곳#서울권
118,118,신기한놀이터 떼굴떼굴,서울특별시 서대문구 홍제동 산41-31,37.5854041134,126.9384796907,#관광지#모래놀이터#서대문구신기한놀이터#서대문놀이터#신기한놀이터#신기한놀이터떼굴떼굴#영유아놀이터#홍제동모래놀이터
119,119,롯데호텔서울 설화수 스파,"서울특별시 중구 을지로 30 롯데호텔 3, 4층(소공동)",37.565479425,126.9816346542,#관광지#서울여행#스파#인삼스크럽#한국적인스파#홍삼수족욕
120,120,시그니엘서울 리트릿 시그니엘,서울특별시 송파구 올림픽로 300(신천동) 86층,37.512623851,127.1025779177,#관광지#롯데타워#리트릿시그니엘#마사지#서울여행#스파#시그니엘두피스파#시그니엘스파#피부관리
121,121,코코넛박스,서울특별시 마포구 서교동357-1,37.5535519602,126.9217154529,#가볼래터#관광지#서울#여행구독#이색체험#이색카페#전시관
122,122,돈암장,서울특별시 성북구 동소문로3길 84 (동소문동4가),37.5914074625,127.0091897415,#관광지#서울돈암장#서울문화재#성북돈암장#역사여행#이승만대통령
123,123,열린송현녹지광장,서울특별시 종로구 송현동48-9,37.5766531228,126.9814149133,#경복궁#관광지#광화문#녹지광장#서울가볼만한곳#송현동#아이와가볼만한곳#청와대
124,124,안양천가족정원,서울특별시 양천구 신정동871-2,37.5202578484,126.8792480398,#관광지#산책로#서울공원#서울생태공원#수변공원#안양천#안양천생태공원
125,125,광진광장공원,서울특별시 광진구 광나루로 389 (군자동),37.5477470211,127.0732295916,#관광지#광진구공원#네프론#서울가볼만한곳#서울공원#어린이대공원역
126,126,긴고랑계곡,서울특별시 광진구 중곡동중곡4동 143-130,37.5619402315,127.0962659796,#관광지#서울계곡#서울근교계곡#서울피서지#아이와가볼만한곳#아차산#여름피서지
127,127,돈암동아리랑고개,서울특별시 성북구 정릉동,37.5951904732,127.0157195941,#관광지#나운규공원#서울명소#아리랑씨네센터#아리랑영화의거리#영화아리랑
128,128,천마근린공원,서울특별시 송파구 성내천로35길 53 (마천동),37.5004373909,127.1588287023,#관광지#둘레길#산책하기좋은곳#생태체험#서울공원#송파구공원#천마공원#천마산#치유의숲
129,129,당산공원,서울특별시 영등포구 당산로27길 12 (당산동3가),37.5252714388,126.8951603366,#관광지#놀이터#서울가볼만한곳#서울공원#아이와가볼만한곳#영등포공원
130,130,등대사진관,서울특별시 용산구 이촌로29길 29 (한강로3가),37.5249698622,126.9603599603,#19세기사진관#관광지#습판사진#아날로그사진#예술사진#용산사진관#정통흑백인물사진#흑백사진#흑백사진관
131,131,후암동108계단,서울특별시 용산구 후암동,37.5464427543,126.9819240556,#경성호국신사#관광지#용산108계단#타일벽화#해방촌계단#후암동계단#후암동승강기#후암동엘리베이터
132,132,망원유수지체육공원,서울특별시 마포구 월드컵로25길 190 (망원동),37.556817805,126.8969787272,#관광지#마포구게이트볼#마포구농구장#마포구인라인#마포구족구장#마포구체육공원#마포구축구장#먕원체육공원
133,133,광나루자전거공원,서울특별시 강동구 선사로 83-19 (천호동),37.5453008895,127.1179978077,#강동산책로#강동자전거공원#강동자전거산책길#관광지#광나루한강공원
134,134,우이동만남의광장,서울특별시 강북구 우이동186-5,37.6618909066,127.007729537,#강북근린공원#관광지#우이동공원#우이동광장
135,135,노량진컵밥거리,서울특별시 동작구 노량진로 178 (노량진동),37.5134598263,126.9457088419,#가성비데이트#관광지#노량진#노량진역#노량진컵밥#철판볶음#컵밥#컵밥거리
136,136,남산예장공원,서울특별시 중구 주자동5-22,37.5605217984,126.9888869118,#관광지#남산공원#남산의부장들#남산이야기#예장공원#이회영기념관
137,137,필소굿캘리,서울특별시 종로구 인사동길 55-1 (관훈동),37.5749561384,126.9836841991,#관광지#서울#체험
138,138,번지피지오 옴니바디웍스청담,"서울특별시 강남구 압구정로 461 (청담동)211,212, 213호",37.5253102705,127.0472464824,#강남요가원#관광지#번지피지오#번지피지오옴니바디웍스청담#옴니바디웍스청담#취미운동#키즈번지#플라잉요가
139,139,관악산자연공원,서울특별시 관악구 신림동산27-1,37.4663402951,126.9455546273,#공원#관광지#관악산#생태공원#서울공원#자연공원#자연체험#자연환경
140,140,봉제산공원,서울특별시 강서구 화곡동산5-6,37.5423381374,126.8524637493,#공원#관광지#봉제산#산책로#생태체험#서울공원#아이와가볼만한곳#자연체험
141,141,남태령고개,서울특별시 관악구 남현동,37.4598001285,126.9869510439,#걷기좋은곳#관광지#관악산#관악산둘레길#남태령#둘레길#여우고개
142,142,신촌그래피티벽화터널,서울특별시 서대문구 대현동121-23,37.559854376,126.9424050556,#관광지#그래피티#도깨비터널#벽화터널#신촌굴다리#신촌그래피티#신촌터널#신촌토끼굴#토끼굴
143,143,금암문화공원,서울특별시 은평구 진관동53-5,37.64440244,126.9179965551,#공원#관광지#구파발공원#모래놀이터공원#역사문화#은평역사문화#진광동공원#하마비
144,144,BM스튜디오,서울특별시 마포구 잔다리로 64 (서교동),37.5536407637,126.9175186106,#가족사진#관광지#사진#우정사진#추억사진#커플사진#홍대BM스튜디오#홍대비엠스튜디오#홍대스튜디오
145,145,엑스이스케이프 홍대놀이터점,서울특별시 마포구 와우산로21길 20-5 (서교동)홍대프라자 3층,37.5526881889,126.9226848333,#관광지#방탈출#방탈출카페#엑스이스케이프#엑스이스케이프홍대놀이터점#테마놀이터#홍대가볼만한곳#홍대방탈출#홍대카페
