,Attraction,Good_Point,Selected_People
609,세빛섬,볼거리가 많아요,11
610,세빛섬,붐비지 않아요,7
611,세빛섬,방문객이 많아요,5
612,세빛섬,화장실이 깨끗해요,5
613,세빛섬,피크닉하기 좋아요,4
614,세빛섬,대중교통이 편해요,4
615,세빛섬,산책로가 잘 되어있어요,4
616,세빛섬,편의시설이 잘 되어있어요,3
617,세빛섬,관리가 잘 되어있어요,2
618,세빛섬,근처에 갈 곳이 많아요,2
619,세빛섬,조용히 쉬기 좋아요,1
620,세빛섬,아이와 가기 좋아요,1
621,북악팔각정,뷰가 좋아요,2206
622,북악팔각정,산책로가 잘 되어있어요,684
623,북악팔각정,사진이 잘 나와요,642
624,북악팔각정,주차하기 편해요,638
625,북악팔각정,관리가 잘 되어있어요,365
626,북악팔각정,볼거리가 많아요,305
627,북악팔각정,편의시설이 잘 되어있어요,199
628,북악팔각정,방문객이 많아요,128
629,북악팔각정,가격이 합리적이에요,107
630,북악팔각정,붐비지 않아요,96
631,북악팔각정,먹거리가 풍부해요,66
632,북악팔각정,자연 경관이 좋아요,54
633,북악팔각정,체험 프로그램이 다양해요,32
634,북악팔각정,조용히 쉬기 좋아요,14
635,북악팔각정,친절해요,6
636,북악팔각정,반려동물과 가기 좋아요,5
637,북악팔각정,아이와 가기 좋아요,4
638,북악팔각정,규모가 커요,4
639,북악팔각정,화장실이 깨끗해요,4
640,북악팔각정,근처에 갈 곳이 많아요,3
641,북악팔각정,컨셉이 독특해요,2
642,월드컵공원,뷰가 좋아요,207
643,월드컵공원,산책로가 잘 되어있어요,143
644,월드컵공원,볼거리가 많아요,107
645,월드컵공원,주차하기 편해요,94
646,월드컵공원,관리가 잘 되어있어요,83
647,월드컵공원,편의시설이 잘 되어있어요,78
648,월드컵공원,사진이 잘 나와요,57
649,월드컵공원,가격이 합리적이에요,22
650,월드컵공원,먹거리가 풍부해요,13
651,월드컵공원,체험 프로그램이 다양해요,10
652,월드컵공원,붐비지 않아요,8
653,월드컵공원,방문객이 많아요,5
654,월드컵공원,반려동물과 가기 좋아요,2
655,월드컵공원,아이와 가기 좋아요,1
656,월드컵공원,대중교통이 편해요,1
657,월드컵공원,규모가 커요,1
658,월드컵공원,자연 경관이 좋아요,1
659,올림픽공원,뷰가 좋아요,467
660,올림픽공원,산책로가 잘 되어있어요,373
661,올림픽공원,관리가 잘 되어있어요,220
662,올림픽공원,사진이 잘 나와요,197
663,올림픽공원,볼거리가 많아요,164
664,올림픽공원,주차하기 편해요,128
665,올림픽공원,편의시설이 잘 되어있어요,82
666,올림픽공원,방문객이 많아요,74
667,올림픽공원,먹거리가 풍부해요,74
668,올림픽공원,붐비지 않아요,61
669,올림픽공원,가격이 합리적이에요,46
670,올림픽공원,자연 경관이 좋아요,33
671,올림픽공원,체험 프로그램이 다양해요,19
672,올림픽공원,반려동물과 가기 좋아요,15
673,올림픽공원,규모가 커요,15
674,올림픽공원,아이와 가기 좋아요,13
675,올림픽공원,피크닉하기 좋아요,9
676,올림픽공원,대중교통이 편해요,6
677,올림픽공원,조용히 쉬기 좋아요,4
678,올림픽공원,화장실이 깨끗해요,4
679,올림픽공원,친절해요,2
680,몽촌토성,사진이 잘 나와요,14
681,몽촌토성,붐비지 않아요,11
682,몽촌토성,산책로가 잘 되어있어요,10
683,몽촌토성,관리가 잘 되어있어요,5
684,몽촌토성,볼거리가 많아요,3
685,몽촌토성,아이와 가기 좋아요,2
686,몽촌토성,주차하기 편해요,2
687,몽촌토성,규모가 커요,2
688,몽촌토성,뷰가 좋아요,2
689,몽촌토성,야경이 멋져요,1
690,몽촌토성,가격이 합리적이에요,1
691,서대문자연사박물관,유익해요,1425
692,서대문자연사박물관,전시 구성이 알차요,834
693,서대문자연사박물관,아이와 가기 좋아요,585
694,서대문자연사박물관,전시 테마가 재밌어요,526
695,서대문자연사박물관,설명이 잘 되어있어요,393
696,서대문자연사박물관,체험 프로그램이 다양해요,306
697,서대문자연사박물관,주차하기 편해요,301
698,서대문자연사박물관,가격이 합리적이에요,261
699,서대문자연사박물관,공간이 넓어요,225
700,서대문자연사박물관,사진이 잘 나와요,91
701,서대문자연사박물관,화장실이 깨끗해요,4
702,서대문자연사박물관,컨셉이 독특해요,2
703,서대문자연사박물관,뷰가 좋아요,2
704,푸른수목원,산책로가 잘 되어있어요,280
705,푸른수목원,주차하기 편해요,132
706,푸른수목원,뷰가 좋아요,103
707,푸른수목원,볼거리가 많아요,94
708,푸른수목원,사진이 잘 나와요,69
709,푸른수목원,신기한 식물이 많아요,61
710,푸른수목원,화장실이 깨끗해요,50
711,푸른수목원,편의시설이 잘 되어있어요,40
712,푸른수목원,가격이 합리적이에요,34
713,푸른수목원,대중교통이 편해요,8
714,푸른수목원,아이와 가기 좋아요,2
715,푸른수목원,규모가 커요,2
716,푸른수목원,반려동물과 가기 좋아요,1
717,송파책박물관,주차하기 편해요,230
718,송파책박물관,유익해요,178
719,송파책박물관,공간이 넓어요,122
720,송파책박물관,전시 구성이 알차요,90
721,송파책박물관,아이와 가기 좋아요,71
722,송파책박물관,체험 프로그램이 다양해요,61
723,송파책박물관,전시 테마가 재밌어요,56
724,송파책박물관,가격이 합리적이에요,52
725,송파책박물관,설명이 잘 되어있어요,39
726,송파책박물관,사진이 잘 나와요,18
727,송파책박물관,화장실이 깨끗해요,1
728,숭례문,사진이 잘 나와요,91
729,숭례문,붐비지 않아요,49
730,숭례문,관리가 잘 되어있어요,38
731,숭례문,볼거리가 많아요,30
732,숭례문,뷰가 좋아요,15
733,숭례문,산책로가 잘 되어있어요,11
734,숭례문,아이와 가기 좋아요,10
735,숭례문,가격이 합리적이에요,10
736,숭례문,대중교통이 편해요,10
737,숭례문,근처에 갈 곳이 많아요,9
738,숭례문,야경이 멋져요,9
739,숭례문,설명이 잘 되어있어요,8
740,숭례문,주차하기 편해요,8
741,숭례문,체험 프로그램이 다양해요,7
742,숭례문,경관이 독특해요,5
743,숭례문,방문객이 많아요,3
744,숭례문,화장실이 깨끗해요,3
745,숭례문,편의시설이 잘 되어있어요,1
746,숭례문,규모가 커요,1
747,와룡공원,뷰가 좋아요,7
748,와룡공원,산책로가 잘 되어있어요,6
749,와룡공원,사진이 잘 나와요,3
750,와룡공원,붐비지 않아요,3
751,와룡공원,볼거리가 많아요,2
752,와룡공원,방문객이 많아요,1
753,와룡공원,편의시설이 잘 되어있어요,1
754,와룡공원,조용히 쉬기 좋아요,1
755,와룡공원,아이와 가기 좋아요,1
756,와룡공원,관리가 잘 되어있어요,1
757,와룡공원,주차하기 편해요,1
758,와룡공원,자연 경관이 좋아요,1
759,방학동도깨비시장,친절해요,21
760,방학동도깨비시장,품질이 좋아요,11
761,방학동도깨비시장,종류가 다양해요,10
762,방학동도깨비시장,가성비가 좋아요,8
763,방학동도깨비시장,특색 있는 제품이 많아요,3
764,방학동도깨비시장,볼거리가 많아요,2
765,방학동도깨비시장,매장이 넓어요,2
766,방학동도깨비시장,시설이 깔끔해요,1
767,방학동도깨비시장,먹거리가 풍부해요,1
768,방학동도깨비시장,분위기가 편안해요,1
769,방학동도깨비시장,주차하기 편해요,1
770,방학동도깨비시장,트렌디해요,1
771,몽마르뜨공원,뷰가 좋아요,14
772,몽마르뜨공원,산책로가 잘 되어있어요,13
773,몽마르뜨공원,관리가 잘 되어있어요,6
774,몽마르뜨공원,붐비지 않아요,5
775,몽마르뜨공원,볼거리가 많아요,4
776,몽마르뜨공원,자연 경관이 좋아요,3
777,몽마르뜨공원,근처에 갈 곳이 많아요,2
778,몽마르뜨공원,사진이 잘 나와요,2
779,몽마르뜨공원,방문객이 많아요,1
780,몽마르뜨공원,편의시설이 잘 되어있어요,1
781,몽마르뜨공원,먹거리가 풍부해요,1
782,몽마르뜨공원,조용히 쉬기 좋아요,1
783,몽마르뜨공원,주차하기 편해요,1
784,몽마르뜨공원,대중교통이 편해요,1
785,이순신장군동상,사진이 잘 나와요,19
786,이순신장군동상,볼거리가 많아요,10
787,이순신장군동상,관리가 잘 되어있어요,6
788,이순신장군동상,야경이 멋져요,6
789,이순신장군동상,아이와 가기 좋아요,5
790,이순신장군동상,경관이 독특해요,5
791,이순신장군동상,붐비지 않아요,5
792,이순신장군동상,뷰가 좋아요,4
793,이순신장군동상,근처에 갈 곳이 많아요,3
794,이순신장군동상,가격이 합리적이에요,2
795,이순신장군동상,체험 프로그램이 다양해요,2
796,이순신장군동상,규모가 커요,2
797,이순신장군동상,산책로가 잘 되어있어요,2
798,이순신장군동상,방문객이 많아요,1
799,이순신장군동상,설명이 잘 되어있어요,1
800,이순신장군동상,주차하기 편해요,1
801,이순신장군동상,대중교통이 편해요,1
802,이순신장군동상,화장실이 깨끗해요,1
823,롯데월드몰,종류가 다양해요,885
824,롯데월드몰,친절해요,696
825,롯데월드몰,매장이 넓어요,634
826,롯데월드몰,가성비가 좋아요,608
827,롯데월드몰,시설이 깔끔해요,506
828,롯데월드몰,품질이 좋아요,473
829,롯데월드몰,분위기가 편안해요,369
830,롯데월드몰,특색 있는 제품이 많아요,273
831,롯데월드몰,주차하기 편해요,210
832,롯데월드몰,비싼 만큼 가치있어요,146
833,롯데월드몰,트렌디해요,14
834,롯데월드몰,신상품이 많아요,7
835,롯데월드몰,예쁜 소품이 많아요,5
836,롯데월드몰,선물하기 좋아요,4
837,롯데월드몰,고급스러워요,4
838,롯데월드몰,사진이 잘 나와요,4
839,롯데월드몰,컨셉이 독특해요,3
840,롯데월드몰,아기자기해요,2
841,롯데월드몰,인테리어가 멋져요,2
842,롯데월드몰,설명이 자세해요,1
843,롯데월드몰,포장이 정성스러워요,1
869,인왕산,뷰가 좋아요,119
870,인왕산,사진이 잘 나와요,79
871,인왕산,경관이 독특해요,42
872,인왕산,대중교통이 편해요,29
873,인왕산,볼거리가 많아요,25
874,인왕산,근처에 갈 곳이 많아요,25
875,인왕산,산책로가 잘 되어있어요,21
876,인왕산,방문객이 많아요,17
877,인왕산,붐비지 않아요,11
878,인왕산,편의시설이 잘 되어있어요,5
879,인왕산,관리가 잘 되어있어요,4
880,인왕산,화장실이 깨끗해요,3
881,인왕산,조용히 쉬기 좋아요,2
882,인왕산,규모가 커요,2
883,인왕산,코스가 길어요,1
884,인왕산,먹거리가 풍부해요,1
885,인왕산,주차하기 편해요,1
886,인왕산,반려동물과 가기 좋아요,1
887,한강시민공원 뚝섬지구,뷰가 좋아요,121
888,한강시민공원 뚝섬지구,산책로가 잘 되어있어요,81
889,한강시민공원 뚝섬지구,사진이 잘 나와요,59
890,한강시민공원 뚝섬지구,볼거리가 많아요,47
891,한강시민공원 뚝섬지구,관리가 잘 되어있어요,42
892,한강시민공원 뚝섬지구,방문객이 많아요,40
893,한강시민공원 뚝섬지구,편의시설이 잘 되어있어요,19
894,한강시민공원 뚝섬지구,자연 경관이 좋아요,16
895,한강시민공원 뚝섬지구,붐비지 않아요,16
896,한강시민공원 뚝섬지구,주차하기 편해요,15
897,한강시민공원 뚝섬지구,피크닉하기 좋아요,11
898,한강시민공원 뚝섬지구,반려동물과 가기 좋아요,9
899,한강시민공원 뚝섬지구,조용히 쉬기 좋아요,7
900,한강시민공원 뚝섬지구,아이와 가기 좋아요,7
901,한강시민공원 뚝섬지구,대중교통이 편해요,7
902,한강시민공원 뚝섬지구,규모가 커요,7
903,한강시민공원 뚝섬지구,먹거리가 풍부해요,6
904,한강시민공원 뚝섬지구,가격이 합리적이에요,4
905,한강시민공원 뚝섬지구,체험 프로그램이 다양해요,3
906,한강시민공원 뚝섬지구,컨셉이 독특해요,1
907,한강시민공원 뚝섬지구,친절해요,1
908,한강시민공원 뚝섬지구,근처에 갈 곳이 많아요,1
909,한강시민공원 뚝섬지구,화장실이 깨끗해요,1
910,종묘,사진이 잘 나와요,359
911,종묘,산책로가 잘 되어있어요,280
912,종묘,볼거리가 많아요,250
913,종묘,붐비지 않아요,231
914,종묘,관리가 잘 되어있어요,174
915,종묘,가격이 합리적이에요,155
916,종묘,설명이 잘 되어있어요,132
917,종묘,아이와 가기 좋아요,77
918,종묘,체험 프로그램이 다양해요,72
919,종묘,뷰가 좋아요,53
920,종묘,주차하기 편해요,48
921,종묘,규모가 커요,16
922,종묘,방문객이 많아요,14
923,종묘,대중교통이 편해요,12
924,종묘,근처에 갈 곳이 많아요,9
925,종묘,경관이 독특해요,8
926,종묘,화장실이 깨끗해요,6
927,종묘,편의시설이 잘 되어있어요,1
928,종묘,반려동물과 가기 좋아요,1
929,불암산,뷰가 좋아요,61
930,불암산,사진이 잘 나와요,34
931,불암산,경관이 독특해요,19
932,불암산,볼거리가 많아요,15
933,불암산,대중교통이 편해요,14
934,불암산,붐비지 않아요,12
935,불암산,주차하기 편해요,10
936,불암산,산책로가 잘 되어있어요,9
937,불암산,화장실이 깨끗해요,6
938,불암산,방문객이 많아요,4
939,불암산,조용히 쉬기 좋아요,4
940,불암산,편의시설이 잘 되어있어요,3
941,불암산,코스가 길어요,1
942,불암산,관리가 잘 되어있어요,1
943,불암산,아이와 가기 좋아요,1
944,불암산,근처에 갈 곳이 많아요,1
945,통인시장,친절해요,76
946,통인시장,특색 있는 제품이 많아요,55
947,통인시장,종류가 다양해요,54
948,통인시장,볼거리가 많아요,47
949,통인시장,컨셉이 독특해요,43
950,통인시장,가성비가 좋아요,35
951,통인시장,분위기가 편안해요,27
952,통인시장,먹거리가 풍부해요,18
