,Attraction,Category,type,Category_Map,Category_Map_v2,Good_Point,Selected_People,Participants
342,관악산 낙성대공원,관광,history,매력도,분위기,아이와 가기 좋아요,1,104
343,관악산 낙성대공원,관광,history,편의,접근성,근처에 갈 곳이 많아요,1,104
344,관악산 호수공원,관광,nature,매력도,분위기,뷰가 좋아요,18,27
345,관악산 호수공원,관광,nature,편의,접근성,산책로가 잘 되어있어요,11,27
346,관악산 호수공원,관광,nature,편의,시설,관리가 잘 되어있어요,9,27
347,관악산 호수공원,관광,nature,매력도,분위기,방문객이 많아요,5,27
348,관악산 호수공원,관광,nature,매력도,분위기,사진이 잘 나와요,4,27
349,관악산 호수공원,관광,nature,편의,시설,편의시설이 잘 되어있어요,3,27
350,관악산 호수공원,관광,nature,매력도,분위기,자연 경관이 좋아요,3,27
351,관악산 호수공원,관광,nature,매력도,분위기,붐비지 않아요,3,27
352,관악산 호수공원,관광,nature,매력도,활동,볼거리가 많아요,2,27
353,관악산 호수공원,관광,nature,만족도,서비스,반려동물과 가기 좋아요,1,27
354,관악산 호수공원,관광,nature,만족도,가격,가격이 합리적이에요,1,27
355,관훈동 한국공예관,관광,shop_etc,편의,시설,종류가 다양해요,53,114
356,관훈동 한국공예관,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,46,114
357,관훈동 한국공예관,관광,shop_etc,만족도,서비스,친절해요,37,114
358,관훈동 한국공예관,관광,shop_etc,만족도,가격,가성비가 좋아요,33,114
359,관훈동 한국공예관,관광,shop_etc,만족도,가격,품질이 좋아요,17,114
360,관훈동 한국공예관,관광,shop_etc,편의,시설,매장이 넓어요,11,114
361,관훈동 한국공예관,관광,shop_etc,매력도,분위기,분위기가 편안해요,7,114
362,관훈동 한국공예관,관광,shop_etc,편의,시설,시설이 깔끔해요,4,114
363,관훈동 한국공예관,관광,shop_etc,매력도,활동,선물하기 좋아요,3,114
364,관훈동 한국공예관,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,3,114
365,광나루한강공원,관광,nature,매력도,분위기,뷰가 좋아요,12,15
366,광나루한강공원,관광,nature,편의,접근성,산책로가 잘 되어있어요,11,15
367,광나루한강공원,관광,nature,매력도,분위기,사진이 잘 나와요,6,15
368,광나루한강공원,관광,nature,매력도,분위기,붐비지 않아요,5,15
369,광나루한강공원,관광,nature,편의,접근성,주차하기 편해요,4,15
370,광나루한강공원,관광,nature,편의,시설,관리가 잘 되어있어요,3,15
371,광나루한강공원,관광,nature,매력도,활동,볼거리가 많아요,2,15
372,광나루한강공원,관광,nature,편의,시설,편의시설이 잘 되어있어요,1,15
373,광나루한강공원,관광,nature,매력도,분위기,조용히 쉬기 좋아요,1,15
374,광나루한강공원,관광,nature,매력도,분위기,피크닉하기 좋아요,1,15
375,광나루한강공원,관광,nature,편의,접근성,대중교통이 편해요,1,15
376,광나루한강공원,관광,nature,편의,시설,규모가 커요,1,15
377,광나루한강공원,관광,nature,매력도,분위기,자연 경관이 좋아요,1,15
378,광나루한강공원 암사생태공원,관광,nature,편의,접근성,산책로가 잘 되어있어요,10,10
379,광나루한강공원 암사생태공원,관광,nature,매력도,분위기,피크닉하기 좋아요,8,10
380,광나루한강공원 암사생태공원,관광,nature,매력도,활동,볼거리가 많아요,6,10
381,광나루한강공원 암사생태공원,관광,nature,매력도,분위기,뷰가 좋아요,6,10
382,광나루한강공원 암사생태공원,관광,nature,매력도,분위기,사진이 잘 나와요,5,10
383,광나루한강공원 암사생태공원,관광,nature,편의,시설,편의시설이 잘 되어있어요,4,10
384,광나루한강공원 암사생태공원,관광,nature,편의,시설,화장실이 깨끗해요,4,10
385,광나루한강공원 암사생태공원,관광,nature,만족도,서비스,반려동물과 가기 좋아요,2,10
386,광나루한강공원 암사생태공원,관광,nature,편의,접근성,대중교통이 편해요,1,10
387,광야 서울,관광,shop_etc,편의,시설,종류가 다양해요,235,437
388,광야 서울,관광,shop_etc,매력도,분위기,독특한 디자인이 많아요,149,437
389,광야 서울,관광,shop_etc,만족도,서비스,친절해요,148,437
390,광야 서울,관광,shop_etc,만족도,가격,품질이 좋아요,111,437
391,광야 서울,관광,shop_etc,편의,시설,매장이 넓어요,81,437
392,광야 서울,관광,shop_etc,매력도,분위기,분위기가 편안해요,54,437
393,광야 서울,관광,shop_etc,만족도,가격,가성비가 좋아요,38,437
394,광야 서울,관광,shop_etc,매력도,분위기,트렌디해요,35,437
395,광야 서울,관광,shop_etc,매력도,활동,컨셉이 독특해요,30,437
396,광야 서울,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,24,437
397,광야 서울,관광,shop_etc,편의,시설,시설이 깔끔해요,23,437
398,광야 서울,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,21,437
399,광야 서울,관광,shop_etc,만족도,서비스,스타일 추천을 잘해줘요,19,437
400,광야 서울,관광,shop_etc,편의,접근성,주차하기 편해요,18,437
401,광야 서울,관광,shop_etc,만족도,서비스,A/S가 세심해요,8,437
402,광야 서울,관광,shop_etc,매력도,활동,신상품이 많아요,8,437
403,광야 서울,관광,shop_etc,매력도,활동,선물하기 좋아요,5,437
404,광야 서울,관광,shop_etc,매력도,분위기,고급스러워요,4,437
405,광야 서울,관광,shop_etc,매력도,활동,사이즈가 다양해요,1,437
406,광장시장,관광,shop_etc,만족도,서비스,친절해요,8,18
407,광장시장,관광,shop_etc,매력도,활동,볼거리가 많아요,6,18
408,광장시장,관광,shop_etc,매력도,분위기,방문객이 많아요,3,18
409,광장시장,관광,shop_etc,편의,시설,먹거리가 풍부해요,3,18
410,광장시장,관광,shop_etc,만족도,가격,품질이 좋아요,3,18
411,광장시장,관광,shop_etc,편의,시설,종류가 다양해요,3,18
412,광장시장,관광,shop_etc,매력도,활동,컨셉이 독특해요,2,18
413,광장시장,관광,shop_etc,만족도,가격,가성비가 좋아요,2,18
414,광장시장,관광,shop_etc,매력도,분위기,분위기가 편안해요,1,18
415,광장시장,관광,shop_etc,매력도,활동,야시장이 잘 되어있어요,1,18
416,광장시장,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,1,18
417,광장시장,관광,shop_etc,편의,시설,규모가 커요,1,18
418,광장시장,관광,shop_etc,매력도,분위기,트렌디해요,1,18
419,광장시장 한복매장,관광,shop_etc,만족도,서비스,친절해요,13,12
420,광장시장 한복매장,관광,shop_etc,만족도,가격,품질이 좋아요,11,12
421,광장시장 한복매장,관광,shop_etc,매력도,분위기,분위기가 편안해요,7,12
422,광장시장 한복매장,관광,shop_etc,만족도,가격,가성비가 좋아요,7,12
423,광장시장 한복매장,관광,shop_etc,편의,시설,종류가 다양해요,7,12
424,광장시장 한복매장,관광,shop_etc,편의,시설,맞춤 제작을 잘해요,6,12
425,광장시장 한복매장,관광,shop_etc,매력도,분위기,고급스러워요,5,12
426,광장시장 한복매장,관광,shop_etc,만족도,서비스,스타일 추천을 잘해줘요,5,12
427,광장시장 한복매장,관광,shop_etc,매력도,분위기,독특한 디자인이 많아요,1,12
428,광장시장 한복매장,관광,shop_etc,매력도,활동,선물하기 좋아요,1,12
429,광화문,관광,history,매력도,분위기,사진이 잘 나와요,127,141
430,광화문,관광,history,매력도,활동,볼거리가 많아요,90,141
431,광화문,관광,history,매력도,분위기,방문객이 많아요,34,141
432,광화문,관광,history,매력도,분위기,야경이 멋져요,32,141
433,광화문,관광,history,편의,시설,관리가 잘 되어있어요,29,141
434,광화문,관광,history,매력도,분위기,뷰가 좋아요,25,141
435,광화문,관광,history,편의,접근성,근처에 갈 곳이 많아요,24,141
436,광화문,관광,history,매력도,분위기,아이와 가기 좋아요,23,141
437,광화문,관광,history,매력도,활동,체험 프로그램이 다양해요,17,141
438,광화문,관광,history,편의,접근성,산책로가 잘 되어있어요,17,141
439,광화문,관광,history,편의,시설,규모가 커요,16,141
440,광화문,관광,history,편의,접근성,대중교통이 편해요,14,141
441,광화문,관광,history,매력도,분위기,붐비지 않아요,13,141
442,광화문,관광,history,매력도,분위기,경관이 독특해요,12,141
443,광화문,관광,history,만족도,서비스,설명이 잘 되어있어요,3,141
444,광화문,관광,history,만족도,가격,가격이 합리적이에요,3,141
445,광화문,관광,history,편의,시설,편의시설이 잘 되어있어요,1,141
446,광화문,관광,history,편의,접근성,주차하기 편해요,1,141
447,광화문광장,관광,history,매력도,활동,볼거리가 많아요,85,123
448,광화문광장,관광,history,매력도,분위기,뷰가 좋아요,79,123
449,광화문광장,관광,history,매력도,분위기,방문객이 많아요,70,123
450,광화문광장,관광,history,매력도,분위기,사진이 잘 나와요,60,123
451,광화문광장,관광,history,편의,시설,관리가 잘 되어있어요,53,123
452,광화문광장,관광,history,편의,접근성,산책로가 잘 되어있어요,44,123
453,광화문광장,관광,history,편의,접근성,근처에 갈 곳이 많아요,17,123
454,광화문광장,관광,history,매력도,분위기,아이와 가기 좋아요,16,123
455,광화문광장,관광,history,편의,시설,편의시설이 잘 되어있어요,14,123
456,광화문광장,관광,history,매력도,활동,체험 프로그램이 다양해요,14,123
457,광화문광장,관광,history,편의,접근성,대중교통이 편해요,13,123
458,광화문광장,관광,history,편의,시설,규모가 커요,13,123
459,광화문광장,관광,history,매력도,분위기,붐비지 않아요,8,123
460,광화문광장,관광,history,편의,시설,먹거리가 풍부해요,7,123
461,광화문광장,관광,history,매력도,분위기,자연 경관이 좋아요,6,123
462,광화문광장,관광,history,매력도,분위기,트렌디해요,4,123
463,광화문광장,관광,history,만족도,서비스,유익해요,4,123
464,광화문광장,관광,history,매력도,활동,컨셉이 독특해요,3,123
465,광화문광장,관광,history,만족도,서비스,반려동물과 가기 좋아요,3,123
466,광화문광장,관광,history,매력도,분위기,조용히 쉬기 좋아요,2,123
467,광화문광장,관광,history,편의,접근성,주차하기 편해요,1,123
468,광화문광장,관광,history,매력도,분위기,피크닉하기 좋아요,1,123
469,광화문광장,관광,history,편의,시설,화장실이 깨끗해요,1,123
470,교보문고,관광,history / shop_etc,매력도,활동,책 종류가 다양해요,17311,"23,013"
471,교보문고,관광,history / shop_etc,매력도,활동,베스트셀러가 많아요,10950,"23,013"
472,교보문고,관광,history / shop_etc,편의,시설,시설이 깔끔해요,10906,"23,013"
473,교보문고,관광,history / shop_etc,매력도,활동,신간이 빨리 들어와요,10704,"23,013"
474,교보문고,관광,history / shop_etc,만족도,서비스,원하는 책을 찾기 쉬워요,6388,"23,013"
475,교보문고,관광,history / shop_etc,매력도,분위기,책 읽기 쾌적해요,6018,"23,013"
476,교보문고,관광,history / shop_etc,매력도,활동,독특한 책이 많아요,3142,"23,013"
477,교보문고,관광,history / shop_etc,매력도,분위기,카페 같은 분위기에요,1743,"23,013"
478,교보문고,관광,history / shop_etc,편의,시설,매장이 넓어요,1033,"23,013"
479,교보문고,관광,history / shop_etc,매력도,분위기,아늑해요,142,"23,013"
480,교보문고,관광,history / shop_etc,편의,시설,인테리어가 멋져요,137,"23,013"
481,교보문고,관광,history / shop_etc,편의,접근성,주차하기 편해요,89,"23,013"
482,교보문고,관광,history / shop_etc,매력도,활동,컨셉이 독특해요,27,"23,013"
483,구로공단 노동자생활체험관,관광,experience,매력도,활동,전시 테마가 재밌어요,9,12
484,구로공단 노동자생활체험관,관광,experience,매력도,활동,전시 구성이 알차요,9,12
485,구로공단 노동자생활체험관,관광,experience,만족도,서비스,설명이 잘 되어있어요,8,12
486,구로공단 노동자생활체험관,관광,experience,만족도,서비스,유익해요,8,12
487,구로공단 노동자생활체험관,관광,experience,매력도,활동,체험 프로그램이 다양해요,6,12
488,구로공단 노동자생활체험관,관광,experience,만족도,가격,가격이 합리적이에요,3,12
489,구로공단 노동자생활체험관,관광,experience,매력도,분위기,사진이 잘 나와요,2,12
490,구로공단 노동자생활체험관,관광,experience,매력도,분위기,아이와 가기 좋아요,1,12
491,구로공단 노동자생활체험관,관광,experience,편의,접근성,주차하기 편해요,1,12
492,구로시장,관광,shop_etc,만족도,서비스,친절해요,7,29
493,구로시장,관광,shop_etc,만족도,가격,가성비가 좋아요,7,29
494,구로시장,관광,shop_etc,만족도,가격,품질이 좋아요,5,29
495,구로시장,관광,shop_etc,편의,시설,매장이 넓어요,4,29
496,구로시장,관광,shop_etc,편의,시설,종류가 다양해요,4,29
497,구로시장,관광,shop_etc,매력도,활동,볼거리가 많아요,2,29
498,구로시장,관광,shop_etc,매력도,분위기,분위기가 편안해요,2,29
499,구로시장,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,1,29
500,구로시장,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,1,29
501,구로시장,관광,shop_etc,매력도,분위기,트렌디해요,1,29
